Time,x1,x2,y1,y2
326,0.22220425241758102,0.14629929129520064,-3.8461490949323593,-4.075611342431884
327,0.28080715840400083,0.13653214030318694,-3.8696447501649467,-4.08616360907091
328,0.3302603638193452,0.12828993940545894,-3.9068716996510977,-4.094427326669017
329,0.36893926870211247,0.12184345526210828,-3.954103978867734,-4.101023489313019
330,0.39600037093956525,0.11733327155850883,-4.008244031442958,-4.106468356397931
331,0.4109945506592318,0.11483424160669534,-4.066637421858301,-4.111204333843239
332,0.4136742436548926,0.11438762610768023,-4.126883925703071,-4.1156314590504905
333,0.40390986423372127,0.11601502267692189,-4.18666256195309,-4.1201365621901545
334,0.38168021749705916,0.11971996379752804,-4.243560756282056,-4.1251217389830455
335,0.3471359577223933,0.12547734042326555,-4.294891195021994,-4.131034875040231
336,0.30076997672537836,0.1332050039182401,-4.33748268303244,-4.138404502884812
337,0.24378068228064007,0.14270321965346447,-4.3674529777655495,-4.147877662941051
338,0.1787974981322127,0.15353375033852304,-4.380057770805823,-4.160245073277732
339,0.11120907336719,0.16479848779275974,-4.369995104832488,-4.176390393447801
340,0.051004732587326,0.1748325445835244,-4.333255650838406,-4.196981844952056
341,0.012956908850465144,0.18117384853595228,-4.272132717446912,-4.221637209686832
342,0.009591814185904818,0.1817346976463837,-4.200598692174389,-4.248027756400763
343,0.0400031702640444,0.17666613830299696,-4.138370805032068,-4.272867280093902
344,0.09206848980165172,0.16798858505181355,-4.097453605036437,-4.294155022598007
345,0.15318131040117097,0.1578031149578617,-4.079977580640017,-4.311535902504533
346,0.214709685764082,0.1475483857367185,-4.0833213815896325,-4.325446811522086
347,0.27150908194461837,0.1380818197121759,-4.103713782212089,-4.336516287262498
348,0.3205940344330834,0.12990099430222515,-4.137566264279188,-4.345342416096782
349,0.36018263758681773,0.12330289378046881,-4.181765819945471,-4.352444032665548
350,0.38913968847534425,0.11847671863520888,-4.2336256943452515,-4.358268929446145
351,0.40667037757759056,0.11555493711987981,-4.290747532357255,-4.363216832291886
352,0.4121573973111943,0.1146404338314817,-4.350867480969017,-4.367665050037959
353,0.40508525638388204,0.1158191239853431,-4.411696509715848,-4.37199508776159
354,0.3850322109019887,0.119161298230367,-4.470743925230615,-4.376622061023725
355,0.3517418944750127,0.12470968429827867,-4.52510516952852,-4.382030062821546
356,0.3053290226029209,0.13244516293909478,-4.571196613611219,-4.388816364654427
357,0.24674763856731366,0.14220872693930847,-4.604451137682235,-4.397742153154668
358,0.1787712741714795,0.15353812099864253,-4.619128590118627,-4.409764120258865
359,0.10778935020382388,0.16536844165298664,-4.608868319469989,-4.4259423745414646
360,0.045926552236813876,0.17567890797478036,-4.569637033499529,-4.446949131374873
361,0.0095163318667813,0.18174727803289675,-4.506338952508063,-4.471967020709431
